v0,v1,v2,v3,v4,y
0.46569115897682545,0.2851051125179167,0.5790857755146664,0.36514966689428585,0.6878380322133816,0.07254301242746619
0.015907593642984774,0.8803282193143556,0.23486802070693014,0.6393573837464118,0.7780790838702977,0.6109237996187583
0.24711305343246703,0.9923583549921486,0.14578288880805645,0.7976899645060599,0.7168317042436361,0.5966085538968467
0.6493631550318707,0.7235713595875685,0.9533273379951641,0.30622104415803464,0.668965348151252,0.7752646950652584
0.7614338764036813,0.4074439044247802,0.17875037082898848,0.42667640437619947,0.43185961599563605,0.5195451534894469
0.8724219067163673,0.9115552395176076,0.9583190496454731,0.06312679096482954,0.39112245499131104,0.9460990135048933
0.7296414289211203,0.9466392371527892,0.18875252356861194,0.03847130136938015,0.6639935110660296,0.2847478931179632
0.3055590893080222,0.4123967735536649,0.5425778738151378,0.834567198487666,0.2987706795801307,0.21549463778097422
0.22353332640720136,0.29931828641076663,0.4541689166471671,0.35232344541360405,0.0763352925019175,0.8431230970931539
0.09064634086861545,0.33681851985437083,0.36397668936859884,0.9868354408588361,0.0702099561157824,0.8001040056302384
0.35542599854087964,0.3068327846415885,0.8167504848396661,0.01917825795628858,0.6255391489841015,0.07655329330416338
0.43191542345651324,0.49729309921826714,0.7626855673839833,0.2338915095391657,0.6074378951928658,0.652978625309987
0.48371272838638923,0.40546874339010686,0.811705210050329,0.5462378345681772,0.6434617165476308,0.2725245993356
0.7718336973563217,0.2973839248022959,0.46140699477248825,0.719674019292983,0.26284887299667503,0.880868919874337
0.857774064219857,0.4234226423520753,0.5434289169621959,0.41548320549840656,0.9618099270746123,0.17266014315139022
0.5900285871561842,0.6624354499274694,0.7137341693782353,0.9556919290198426,0.8866476763423752,0.8337319389788345
0.7227772223903678,0.21290991019547167,0.3030099065154144,0.699670893615084,0.7048632145185211,0.7685852744464944
0.5234430537419987,0.808308797312775,0.6842185396462404,0.4634207804778723,0.18034060742365066,0.1144962940540879
0.736791792621281,0.9410923230849781,0.012360857680929316,0.04272781419493288,0.5250071997675422,0.5716258262289476
0.3748239345653379,0.6636511637749503,0.7940101570174994,0.9068043968477231,0.2950151642124693,0.8669122493069729
0.3377583057057092,0.8409976460624078,0.7475637576799916,0.12839517146801183,0.8232270631401586,0.9187912945021504
0.19135662655988095,0.4685760307043345,0.5256323814788032,0.007098840486016278,0.9000839299422005,0.9973232994493166
0.2881574284949783,0.7121210785687087,0.7757240850128855,0.5861503459024053,0.054380275627999075,0.9913173671487043
0.1142271539416807,0.6210855273374963,0.8727364909595648,0.9689644764313237,0.6801694040666723,0.77353505503623
0.16404753302237807,0.7773344629241435,0.7722215642115646,0.821823415470776,0.8206324194560909,0.9328859934485015
0.7733233732450457,0.23821562520211537,0.04092735663253255,0.42166217726762323,0.6848732764879141,0.2793398484150891
0.514828779717575,0.6926188333608573,0.9351490183707576,0.5189872553584465,0.8133023561943347,0.16745816255563095
0.8950430425263931,0.4366970186788577,0.8635593830208126,0.4655096819336578,0.5958220139142625,0.2390693111420601
0.9502033751937491,0.9942335598858536,0.4691575221169235,0.24989588112463734,0.1541858479996101,0.19920979236957614
0.6658376486759204,0.592537911077517,0.23076260323888054,0.529706176819211,0.003440350093970257,0.10108938476363061
0.5542319195502695,0.20269819725399818,0.9160749036730733,0.9115415684825875,0.047998412212604924,0.7131747139214748
0.7453389275388631,0.860101507974296,0.30548474377563184,0.9680168334069288,0.5833878556014006,0.7762778495049729
0.470492072184449,0.2756286710620618,0.19847838136389118,0.7519534998590418,0.8885175168296843,0.22435746563717107
0.09203177318612865,0.8466199543941187,0.8840568065832759,0.17803382038878524,0.11852823680445312,0.8455119565466899
0.7770300139151379,0.6341926641643121,0.9977868751633334,0.24371838435737958,0.26048219887347,0.6366798938856925
0.542138616831209,0.8878133107468581,0.7734103207496426,0.1224651680849893,0.27939918714126555,0.9427609693937127
0.6551542293331086,0.705146576438736,0.9203761271849692,0.7008795131837432,0.7645478917446454,0.2508788942518222
0.604749596848854,0.6885131222655535,0.0016398656149175794,0.43338014687676396,0.9597933940596204,0.3740167655438599
0.5176194681053317,0.5266064859568664,0.1842539073470162,0.4721718723845798,0.8229055350368921,3.637200434647436e-05
0.18665032979442164,0.34309141227491846,0.8771593508985099,0.7095274444774924,0.7583571986085885,0.28987925848486773
0.28191075405082533,0.7029836170373883,0.4340208131734633,0.8262943911020468,0.7803346527902548,0.9976722841529915
0.36333719900740846,0.5455449453585646,0.892127809040682,0.7156942239496797,0.6179223902232975,0.4168614968236488
0.16278088140467095,0.29231541703170383,0.899768862306714,0.2657138946389068,0.528960353106709,0.7118911058474793
0.8874856961659929,0.7036693713631376,0.6118556709700089,0.724206513330034,0.2506818506010011,0.044410448708973926
0.9553537527627266,0.22477951783949068,0.023679275257670884,0.04573672281805086,0.5440875138500388,0.8572207295814778
0.4839096077548045,0.28367107523206514,0.49786091953302214,0.8915983232984965,0.3409617790283067,0.6475904709928231
0.5067159832569669,0.8875671973692216,0.13198718425918154,0.6705357742314544,0.446644062364126,0.19174575716155973
0.8299262848320074,0.3349662291337574,0.4391599122541032,0.7337008598464458,0.7176044522423786,0.6937513705047439
0.29643187826024964,0.25402627739758077,0.38398421863589327,0.4231292274701204,0.30873182310208713,0.8739893771420547
0.15035401114595903,0.19121224014661709,0.6882944517317497,0.43128704937793727,0.9779647800365652,0.03603095578456006
0.27679269559895825,0.6442923261533197,0.6051158344202345,0.44607566416462785,0.7760642977837746,0.13774039574126107
0.303984020105145,0.06320717144435839,0.9666709604136541,0.6683517797218601,0.41932920000215956,0.29617802960036665
0.2275365119553786,0.6348561440066323,0.5042660077158364,0.1072583947459883,0.5232562248924336,0.20608125420695156
0.5000228096185658,0.9426250903038924,0.7875948048248546,0.18614646461705198,0.3252431806663605,0.7640529228069775
0.7900559392113764,0.2443939265584033,0.16380822892899483,0.8560451775109472,0.009604969189907386,0.4943567321425595
0.09123548379686186,0.5422301124780348,0.482055542934677,0.690807363642752,0.8831280972659648,0.03614000751402702
0.5582246101968452,0.04301799027471387,0.22885992833210234,0.2439553570686479,0.07901790965300148,0.5612383762944816
0.8848749762526825,0.37431571918289264,0.9583894480032252,0.37121478452173184,0.44685264312881523,0.18133354150089975
0.06128593687328432,0.3551607326949906,0.3734929186643162,0.28074446605583747,0.3841089905687378,0.30435349826279556
0.3646454197996224,0.1271417012106797,0.3575299884091244,0.9210578633224589,0.49576113640646924,0.638054191690046
0.5687113802250922,0.18477921426420452,0.22537444034911025,0.26297014994790224,0.9295052080352483,0.17588537846630903
0.9632605191322539,0.851734659056045,0.7799334514562841,0.0009829804775118856,0.45564808714207883,0.3729488353612487
0.12260387596987221,0.06054691125488132,0.5619518291289319,0.8871288882823941,0.7299982329446314,0.5071828266792532
0.8769192532902923,0.3272732368939856,0.44465089243246614,0.14500039853521618,0.6880149038503016,0.9674112790739559
0.7172768998667344,0.7257673770977348,0.9746788912229889,0.6069344346592151,0.1623304903438474,0.46096232675573323
0.0838389397105459,0.5312318960317437,0.01897849198831758,0.39684800637215434,0.5669385312336762,0.46697920964082107
0.5998686815278556,0.8024967427667681,0.7930771195971733,0.723784258570583,0.2464975650482265,0.572211832299866
0.5685253446183403,0.702289277053361,0.13537019168969178,0.4518260216131713,0.6693598374815237,0.571219337403209
0.050383734944784875,0.5190459071500689,0.6223015989647203,0.49394025883140347,0.37778331374325325,0.24316243986095754
0.9261715754362232,0.7548158619167709,0.9810376630971787,0.14814654008737527,0.8200299409356637,0.9577705976140659
0.5375654476608994,0.9753958982874138,0.8598086256994462,0.2828423783297752,0.36867645632813106,0.37714679359458236
0.4551514692777252,0.6580377460741735,0.48283850380892523,0.8838996248736322,0.6322011694856662,0.2728951040646248
0.357705962997522,0.3037797347150576,0.28080972367502166,0.18920031836181606,0.8350244124344758,0.9483074636205545
0.5185807918202191,0.6369804804439659,0.8916468059074383,0.5336353496328955,0.11156057825622923,0.7934611964056624
0.29332294357831534,0.21553823764217106,0.7571930214193076,0.7052966394148769,0.5212511148099895,0.13033352110150176
0.6514973900940754,0.6349203373339992,0.6462662159544795,0.32125605240682353,0.37332438153161385,0.539062040029668
0.7444895979379986,0.911633276592813,0.7056794080161126,0.272824440525969,0.652325531952446,0.11166661705330705
0.09930573196818182,0.42134587414856595,0.057090802136652075,0.695661203118011,0.6346124405633677,0.9307857920396813
0.7711269345983086,0.5147897448564194,0.872329714938613,0.48665567966869006,0.23626105207431947,0.524781376412827
0.8436080959594002,0.8203458961300859,0.9050808592678035,0.3156536862892595,0.5411726210291489,0.9597570088677886
0.2247449292188919,0.9609875933609179,0.34377722819875633,0.7675230883592196,0.6831079907595986,0.6271329628882278
0.3872842784801195,0.8589689597634738,0.21146240976578046,0.6666971772170752,0.7691203179356386,0.6288155959588512
0.5737879173678299,0.6211065672598668,0.35724045778368174,0.8474438208083707,0.5733964224471878,0.9693519926593548
0.7105591556837322,0.26103680035443544,0.6836306590395405,0.8419021563464164,0.9816961787931896,0.5525788277881601
0.15695047486258928,0.10745622819323264,0.149086087912515,0.3222916209299649,0.02438429384398111,0.5578321099904687
0.9998651216430714,0.16816369840732837,0.13450863519207568,0.9216863518705983,0.8569455774617539,0.34362443355780437
0.21895664750322774,0.0034477538625765636,0.9718854967452641,0.4779399384280216,0.7769128575764508,0.9041879031946012
0.950100059117327,0.2099912512029487,0.7818503034491899,0.8815086134486376,0.7248423222743985,0.46208236599272257
0.7693241658854478,0.4517476872052745,0.780236835021569,0.5344969359252103,0.8018512768171198,0.24218271357472554
0.18917956719274298,0.35803301495430195,0.6268731862808973,0.6046901454763927,0.6047373192080532,0.07066667510218183
0.3374232425480913,0.4676223964740024,0.030923041224761416,0.6437630714302528,0.33391221084517275,0.6216459455659992
0.883627824243206,0.6199295470697164,0.7402347077903023,0.6894275291273417,0.0316745728003931,0.06269696294553084
0.8660717894630601,0.7433685732274282,0.7786328053307172,0.030827745200335266,0.7263006590670428,0.7096790373766796
0.7507078557705612,0.7058771778195245,0.5132794388666804,0.38939903176163326,0.39845630122040254,0.24890595645905356
0.5654647678951342,0.12590182823823448,0.1531759151725942,0.3683967225917344,0.26248847785611673,0.3462147924719783
0.18360669009465247,0.539518103766978,0.16009935943844855,0.4868683074235389,0.7350200091230665,0.272310293791304
0.988351813486561,0.061585765372467405,0.08602654952488642,0.7807380581229006,0.9860363857771022,0.15861513907485814
0.379202169478443,0.283411294035139,0.4847925767905523,0.16005191723142764,0.5862908226302268,0.652895618874668
0.4968177728485411,0.2888666215420709,0.16612054498494977,0.11647978247011459,0.011182455989531492,0.3951408783632846
0.7283062635573546,0.2786543512869172,0.45877682141379095,0.10806548665050986,0.5251785136405497,0.5874603785560035
