v0,v1,v2,v3,v4,v5,v6,v7,y
0.46569115897682545,0.2851051125179167,0.5790857755146664,0.36514966689428585,0.6878380322133816,0.9863404568196351,0.17113531072791788,0.8759338023580148,0.07254301242746619
0.015907593642984774,0.8803282193143556,0.23486802070693014,0.6393573837464118,0.7780790838702977,0.207100675836012,0.9568630560449221,0.07162011822327807,0.6109237996187583
0.24711305343246703,0.9923583549921486,0.14578288880805645,0.7976899645060599,0.7168317042436361,0.9060380877265803,0.9267500684004913,0.8390302635027049,0.5966085538968467
0.6493631550318707,0.7235713595875685,0.9533273379951641,0.30622104415803464,0.668965348151252,0.5598252442227075,0.36957749873582213,0.46104402295046765,0.7752646950652584
0.7614338764036813,0.4074439044247802,0.17875037082898848,0.42667640437619947,0.43185961599563605,0.7834769385745609,0.2882418786275266,0.07123399542245323,0.5195451534894469
0.8724219067163673,0.9115552395176076,0.9583190496454731,0.06312679096482954,0.39112245499131104,0.37769563404973616,0.6925089464784632,0.6730341637697823,0.9460990135048933
0.7296414289211203,0.9466392371527892,0.18875252356861194,0.03847130136938015,0.6639935110660296,0.3492736638914963,0.25761147391731576,0.09781004023382867,0.2847478931179632
0.3055590893080222,0.4123967735536649,0.5425778738151378,0.834567198487666,0.2987706795801307,0.20070187824701513,0.5966533781049218,0.8932253806286942,0.21549463778097422
0.22353332640720136,0.29931828641076663,0.4541689166471671,0.35232344541360405,0.0763352925019175,0.3816318375770624,0.5279385814333383,0.39016198950291525,0.8431230970931539
0.09064634086861545,0.33681851985437083,0.36397668936859884,0.9868354408588361,0.0702099561157824,0.2246527041463151,0.3228249314018239,0.690767696334056,0.8001040056302384
0.35542599854087964,0.3068327846415885,0.8167504848396661,0.01917825795628858,0.6255391489841015,0.8436064819445499,0.4128130569042928,0.36690202946511696,0.07655329330416338
0.43191542345651324,0.49729309921826714,0.7626855673839833,0.2338915095391657,0.6074378951928658,0.7309481101390727,0.15548802365036152,0.43752646328691813,0.652978625309987
0.48371272838638923,0.40546874339010686,0.811705210050329,0.5462378345681772,0.6434617165476308,0.7835413415525192,0.41380954354252675,0.3928924973473473,0.2725245993356
0.7718336973563217,0.2973839248022959,0.46140699477248825,0.719674019292983,0.26284887299667503,0.034420569026770376,0.05596872200431757,0.49195374939981407,0.880868919874337
0.857774064219857,0.4234226423520753,0.5434289169621959,0.41548320549840656,0.9618099270746123,0.11534992346523054,0.3700438896043312,0.3011405023979412,0.17266014315139022
0.5900285871561842,0.6624354499274694,0.7137341693782353,0.9556919290198426,0.8866476763423752,0.15898583290276458,0.5988497041603142,0.4486254796189123,0.8337319389788345
0.7227772223903678,0.21290991019547167,0.3030099065154144,0.699670893615084,0.7048632145185211,0.22779314447016885,0.8248230843529404,0.5969760255988913,0.7685852744464944
0.5234430537419987,0.808308797312775,0.6842185396462404,0.4634207804778723,0.18034060742365066,0.20424899152047382,0.5655324362076816,0.19273361359750973,0.1144962940540879
0.736791792621281,0.9410923230849781,0.012360857680929316,0.04272781419493288,0.5250071997675422,0.9654549190057123,0.9575014172601584,0.21076595554827748,0.5716258262289476
0.3748239345653379,0.6636511637749503,0.7940101570174994,0.9068043968477231,0.2950151642124693,0.5650753243375135,0.4923395438190481,0.771095014465178,0.8669122493069729
0.3377583057057092,0.8409976460624078,0.7475637576799916,0.12839517146801183,0.8232270631401586,0.17519385185308312,0.7986958764632073,0.6762820670874814,0.9187912945021504
0.19135662655988095,0.4685760307043345,0.5256323814788032,0.007098840486016278,0.9000839299422005,0.18276842329819587,0.027207809740025235,0.14227372640403868,0.9973232994493166
0.2881574284949783,0.7121210785687087,0.7757240850128855,0.5861503459024053,0.054380275627999075,0.9922685931883084,0.3756486729564097,0.1341947802126089,0.9913173671487043
0.1142271539416807,0.6210855273374963,0.8727364909595648,0.9689644764313237,0.6801694040666723,0.3445996972304014,0.7908093106501248,0.4311120975505297,0.77353505503623
0.16404753302237807,0.7773344629241435,0.7722215642115646,0.821823415470776,0.8206324194560909,0.6162851981610896,0.6098018894439322,0.7179136151167151,0.9328859934485015
0.7733233732450457,0.23821562520211537,0.04092735663253255,0.42166217726762323,0.6848732764879141,0.7307383174105875,0.1366776104157782,0.08109274095604957,0.2793398484150891
0.514828779717575,0.6926188333608573,0.9351490183707576,0.5189872553584465,0.8133023561943347,0.9274869373153543,0.3133645586318392,0.6239989804135939,0.16745816255563095
0.8950430425263931,0.4366970186788577,0.8635593830208126,0.4655096819336578,0.5958220139142625,0.282930964455114,0.13719625959026693,0.20671657917030295,0.2390693111420601
0.9502033751937491,0.9942335598858536,0.4691575221169235,0.24989588112463734,0.1541858479996101,0.16895249003111457,0.6251121724775884,0.5972721696791374,0.19920979236957614
0.6658376486759204,0.592537911077517,0.23076260323888054,0.529706176819211,0.003440350093970257,0.0989809453098921,0.3457317664797507,0.07432918035667568,0.10108938476363061
0.5542319195502695,0.20269819725399818,0.9160749036730733,0.9115415684825875,0.047998412212604924,0.36885097992011695,0.4871072012506189,0.6822224708762371,0.7131747139214748
0.7453389275388631,0.860101507974296,0.30548474377563184,0.9680168334069288,0.5833878556014006,0.5357436095407705,0.48599745227453905,0.3881550257868057,0.7762778495049729
0.470492072184449,0.2756286710620618,0.19847838136389118,0.7519534998590418,0.8885175168296843,0.5190406212644448,0.5743144000758694,0.6832241665603174,0.22435746563717107
0.09203177318612865,0.8466199543941187,0.8840568065832759,0.17803382038878524,0.11852823680445312,0.8019082341725903,0.4050604962381611,0.28111386245153336,0.8455119565466899
0.7770300139151379,0.6341926641643121,0.9977868751633334,0.24371838435737958,0.26048219887347,0.27166478112145953,0.9512017061703427,0.6822466986277365,0.6366798938856925
0.542138616831209,0.8878133107468581,0.7734103207496426,0.1224651680849893,0.27939918714126555,0.8382160080851861,0.6628771098176373,0.6089833878972354,0.9427609693937127
0.6551542293331086,0.705146576438736,0.9203761271849692,0.7008795131837432,0.7645478917446454,0.11535913564171163,0.3939912171399984,0.39380321961325493,0.2508788942518222
