93.865000,22.822000,69.693000,74.080000,15.179000,16.960000,6.676000,17.601000,17.697000,40.226000,101.193000
35.427000,25.724000,14.027000,14.205000,12.153000,11.019000,25.070000,9.954000,9.023000,8.195000,74.262000
35.240000,27.727000,24.840000,74.439000,17.585000,13.950000,10.773000,13.188000,13.516000,9.839000,13.067000
38.854000,31.633000,15.427000,15.116000,15.594000,15.453000,14.673000,34.160000,33.500000,13.597000,14.003000
29.447000,26.912000,11.218000,20.429000,12.204000,11.594000,22.160000,28.581000,23.291000,31.490000,12.418000
46.350000,19.767000,17.351000,16.107000,31.766000,37.408000,10.779000,9.839000,13.870000,13.975000,13.544000
63.666000,43.954000,12.422000,16.522000,16.352000,15.841000,16.294000,15.633000,40.092000,46.445000,13.883000
22.750000,23.252000,17.801000,16.650000,22.238000,23.683000,22.472000,23.291000,22.640000,23.230000,22.955000
56.499000,22.539000,40.902000,38.832000,19.381000,23.530000,18.082000,15.658000,14.189000,14.635000,16.812000
32.549000,16.280000,12.040000,41.011000,12.715000,17.376000,15.475000,18.049000,15.738000,17.321000,15.173000
43.860000,43.940000,19.253000,16.941000,43.461000,65.683000,17.621000,38.619000,14.632000,17.979000,15.927000
49.584000,23.259000,25.237000,19.500000,46.561000,20.280000,18.626000,20.168000,16.190000,20.555000,17.148000
29.019000,23.660000,23.956000,28.900000,23.276000,22.725000,31.157000,34.182000,25.856000,20.378000,27.526000
29.834000,60.469000,28.799000,18.975000,23.718000,18.878000,23.167000,22.966000,20.138000,23.792000,16.281000
29.592000,61.517000,19.309000,19.139000,30.371000,16.474000,19.604000,52.260000,20.071000,15.716000,18.780000
35.810000,23.928000,25.012000,23.248000,23.286000,21.493000,18.682000,20.337000,22.783000,22.306000,22.045000
70.522000,28.157000,23.816000,23.522000,53.779000,23.560000,23.089000,60.335000,21.964000,18.775000,22.351000
32.891000,70.561000,31.382000,30.459000,27.990000,28.170000,26.598000,27.870000,25.869000,27.295000,26.444000
40.194000,42.438000,30.796000,27.795000,29.097000,35.264000,29.730000,26.854000,28.039000,29.016000,31.626000
78.502000,28.729000,27.890000,25.451000,63.150000,22.671000,79.402000,25.246000,25.777000,22.584000,25.952000
32.484000,26.174000,24.955000,25.741000,69.397000,22.588000,22.772000,23.787000,23.361000,21.959000,23.873000
32.619000,28.829000,26.530000,23.528000,24.391000,26.198000,26.199000,23.667000,24.749000,23.935000,24.144000
33.097000,27.107000,17.703000,25.043000,26.022000,23.991000,24.663000,22.650000,26.723000,21.661000,23.371000
36.443000,28.793000,18.909000,28.511000,29.377000,23.647000,25.371000,19.197000,25.041000,23.448000,22.128000
47.135000,24.383000,19.421000,58.379000,19.908000,18.789000,20.902000,20.851000,25.022000,20.585000,19.602000
31.411000,28.876000,31.446000,22.251000,22.717000,25.370000,18.856000,22.051000,22.315000,23.728000,25.584000
36.791000,26.985000,27.793000,25.733000,28.089000,25.493000,18.109000,26.387000,29.413000,19.214000,29.350000
33.915000,24.800000,26.086000,32.229000,27.501000,24.760000,78.909000,24.743000,28.680000,25.935000,25.906000
95.349000,37.185000,76.889000,28.457000,28.774000,77.787000,29.439000,27.812000,87.780000,38.380000,27.163000
42.400000,29.340000,29.704000,25.742000,29.319000,28.184000,23.594000,21.535000,24.108000,22.012000,23.493000
33.120000,30.373000,26.698000,23.467000,23.592000,30.443000,29.640000,26.039000,24.679000,24.773000,20.503000
29.037000,21.214000,20.367000,24.755000,31.717000,23.746000,19.672000,21.172000,23.066000,23.762000,27.349000
67.125000,50.030000,12.389000,10.901000,11.431000,15.742000,13.773000,20.037000,14.707000,14.750000,14.850000
29.338000,14.673000,14.835000,12.329000,15.586000,26.591000,56.932000,12.381000,57.583000,98.903000,15.939000
24.385000,31.654000,22.330000,20.655000,10.163000,11.964000,32.973000,13.097000,13.290000,13.439000,11.127000
36.736000,16.855000,34.238000,12.284000,12.159000,9.278000,13.071000,10.111000,11.816000,31.380000,13.314000
32.247000,22.926000,23.722000,12.143000,12.724000,10.378000,10.761000,11.295000,13.749000,10.839000,13.273000
38.554000,15.652000,34.303000,13.289000,23.243000,14.387000,49.962000,56.442000,21.975000,21.689000,16.187000
53.556000,16.171000,31.959000,18.710000,17.306000,39.776000,14.619000,13.968000,14.399000,17.110000,11.928000
23.415000,19.263000,13.516000,24.249000,49.998000,18.962000,18.527000,24.823000,27.457000,20.537000,16.490000
46.750000,38.349000,35.789000,56.697000,19.230000,28.680000,18.224000,18.882000,18.455000,28.030000,35.510000
27.795000,37.513000,42.389000,21.164000,19.710000,19.889000,17.881000,30.976000,19.961000,16.479000,17.480000
58.912000,28.955000,21.079000,47.884000,33.318000,50.992000,39.061000,20.789000,22.761000,19.568000,22.122000
35.493000,22.476000,22.740000,21.780000,28.251000,32.871000,17.244000,20.641000,27.979000,50.424000,63.757000
78.760000,55.063000,51.847000,24.677000,28.775000,21.365000,21.045000,52.303000,21.145000,20.781000,23.125000
